"","Date","File","Weight","WeightChange","Trials","Hit","FA","Thresholds","Phase","ID","Genotype","Frequency","Intensity","Duration","BG_Type","BG_Intensity","Condition","Sex","BBN_TH","4_TH","8_TH","16_TH","32_TH"
"883",2022-06-01,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_WN_50dB",498,-0.0441458733205374,372,0.912,0.241,"NA, 35, 43, 33","Reaction time, WN","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","WN","50","Baseline","Male",NA,NA,35,43,33
"884",2022-06-02,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",497,-0.0460652591170825,370,0.992,0.1621,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Male",NA,NA,NA,NA,NA
"885",2022-06-03,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_WN_50dB",495,-0.0499040307101727,381,0.903,0.186,"38, 34, 39, NA","Reaction time, WN","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","WN","50","Baseline","Male",NA,38,34,39,NA
"886",2022-06-04,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",497,-0.0460652591170825,343,0.983,0.098,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Male",NA,NA,NA,NA,NA
"887",2022-06-06,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",499,-0.0422264875239923,405,0.982,0.083,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"888",2022-06-07,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",504,-0.0326295585412668,417,0.969,0.079,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Male",NA,NA,NA,NA,NA
"889",2022-06-08,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",505,-0.0307101727447217,384,0.989,0.087,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Male",NA,NA,NA,NA,NA
"890",2022-06-09,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",502,-0.036468330134357,442,0.974,0.068,"31, NA, NA, NA","Suprathreshold","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,31,NA,NA,NA
"891",2022-06-10,"4-32kHz_MIXdB_50ms_8s_1s",500,-0.0403071017274472,356,0.81,0.204,"24, 19, 16, 5","Suprathreshold","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Male",NA,24,19,16,5
"892",2022-06-11,"4-32kHz_MIX5stepdB_50ms_8s_1s",495,-0.0499040307101727,221,0.858,0.318,"41, 27, 12, 2","Thresholding, tones","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Male",NA,41,27,12,2
"893",2022-06-13,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",503,-0.0345489443378119,384,0.993,0.121,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"894",2022-06-14,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",499,-0.0422264875239923,393,0.989,0.119,"NA, NA, NA, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Male",NA,NA,NA,NA,NA
"895",2022-06-15,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_30dB",496,-0.0479846449136276,183,0.85,0.333,"27, 32, 18, 2","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Male",NA,27,32,18,2
"896",2022-06-16,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_50dB",498,-0.0441458733205374,369,0.915,0.227,"35, 39, 32, NA","Reaction time, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Male",NA,35,39,32,NA
"897",2022-06-17,"BBN_30-90dB_50ms_8s_1s_TR100ms",502,-0.036468330134357,425,0.99,0.078,"NA","BBN reaction time","Green 3","TTS Noise","BBN","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"898",2022-06-20,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",493,-0.053742802303263,416,0.976,0.151,"NA, NA, NA, NA","Thresholding, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"899",2022-06-21,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",498,-0.0441458733205374,314,0.823,0.34,"32, 38, 42, 26","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,32,38,42,26
"900",2022-06-22,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",485,-0.0690978886756238,270,0.852830188679245,0.524271844660194,"32, 37, 38, 28","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,32,37,38,28
"901",2022-06-23,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",488,-0.0633397312859885,357,0.88,0.215,"27, 39, 37, 29","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,27,39,37,29
"902",2022-06-24,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",491,-0.0575815738963532,488,0.982,0.101,"NA, NA, NA, NA","Thresholding, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"903",2022-06-25,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",495,-0.0499040307101727,378,0.872,0.195,"31, 36, NA, 32","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,31,36,NA,32
"904",2022-06-27,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",506,-0.0287907869481766,446,0.981,0.098,"32, NA, NA, NA","Thresholding, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,32,NA,NA,NA
"905",2022-06-28,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_50dB",500,-0.0403071017274472,330,0.879,0.357,"36, 38, 38, 26","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Male",NA,36,38,38,26
"906",2022-06-29,"BBN_30-90dB_50ms_8s_1s_TR100ms",500,-0.0403071017274472,458,0.981,0.102,"NA","BBN reaction time","Green 3","TTS Noise","BBN","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"907",2022-06-30,"BBN_20-50dB_50ms_8s_1s_TR100ms",498,-0.0441458733205374,375,0.901,0.221,"24.112153022205504","Thresholding, BBN","Green 3","TTS Noise","BBN","20-50dB","50ms","NA","NA","Baseline","Male",24,NA,NA,NA,NA
"908",2022-07-01,"BBN_30-90dB_50ms_8s_1s_TR100ms",494,-0.0518234165067179,494,0.986,0.074,"NA","BBN reaction time","Green 3","TTS Noise","BBN","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"909",2022-07-02,"BBN_20-50dB_50ms_8s_1s_TR100ms",497,-0.0460652591170825,413,0.903,0.145,"21.370109460507532","Thresholding, BBN","Green 3","TTS Noise","BBN","20-50dB","50ms","NA","NA","Baseline","Male",21,NA,NA,NA,NA
"910",2022-07-05,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",521,0,385,0.978,0.079,"NA, NA, NA, NA","Thresholding, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"911",2022-07-06,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",509,-0.0230326295585413,378,0.872,0.204,"33, 37, NA, 29","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,33,37,NA,29
"912",2022-07-08,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",504,-0.0326295585412668,369,0.853,0.218,"28. 39, 40, 29","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Baseline","Male",NA,NA,NA,NA,NA
"913",2022-07-11,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",511,-0.0191938579654511,449,0.965,0.059,"36, NA, NA, NA","Thresholding, BG","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Male",NA,36,NA,NA,NA
"914",2022-07-12,"4-32kHz_MIX5stepdB_50ms_8s_1s",509,-0.0230326295585413,431,0.871,0.211,"NA, 21, 12, -8","Thresholding, BG","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Male",NA,NA,21,12,-8
"915",2022-07-13,"4-32kHz_MIXdB_50ms_8s_1s",509,-0.0230326295585413,341,0.858,0.245,"13, 20, 20, -3","Suprathreshold","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Male",NA,13,20,20,-3
"916",2022-07-14,"4-32kHz_MIXdB_50ms_8s_1s",501,-0.0383877159309021,235,0.764,0.214,"32, 20, 19, 12","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,32,20,19,12
"917",2022-07-16,"4-32kHz_MIXdB_50ms_8s_1s",484,-0.0710172744721689,337,0.787,0.108,"18, 18, 5, 0","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,18,18,5,0
"918",2022-07-18,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",486,-0.0671785028790787,384,0.974,0.121,"42, NA, NA, NA","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Recovery","Male",NA,42,NA,NA,NA
"919",2022-07-19,"4-32kHz_MIXdB_50ms_8s_1s",484,-0.0710172744721689,404,0.879,0.18,"18, 18, 12, -2","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,18,18,12,-2
"920",2022-07-20,"4-32kHz_MIXdB_50ms_8s_1s",482,-0.0748560460652591,405,0.831,0.248,"30, 31, 13, 10","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,30,31,13,10
"921",2022-07-21,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",481,-0.0767754318618042,443,0.965,0.098,"NA, NA, NA, NA","Thresholding, tones, recovery","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Recovery","Male",NA,NA,NA,NA,NA
"922",2022-07-22,"4-32kHz_MIX5stepdB_50ms_8s_1s",478,-0.0825335892514395,350,0.865,0.236,"40, 21, 14, 0","Thresholding, tones, recovery","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Recovery","Male",NA,40,21,14,0
"923",2022-07-23,"4-32kHz_MIXdB_50ms_8s_1s",477,-0.0844529750479846,415,0.814,0.266,"13, 20, 20, 3","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,13,20,20,3
"924",2022-07-25,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",487,-0.0652591170825336,421,0.9736,0.198,"37, NA, NA, NA","Thresholding, tones, recovery","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Recovery","Male",NA,37,NA,NA,NA
"925",2022-07-26,"4-32kHz_MIX5stepdB_50ms_8s_1s",484,-0.0710172744721689,334,0.838,0.44,"NA, 42, 18, 3","Thresholding, tones, recovery","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Recovery","Male",NA,NA,42,18,3
"926",2022-07-27,"4-32kHz_MIXdB_50ms_8s_1s",481,-0.0767754318618042,371,0.842,0.225,"22, 24, 19, 2","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,22,24,19,2
"927",2022-07-28,"4-32kHz_MIXdB_50ms_8s_1s",479,-0.0806142034548944,331,0.819,0.293,"25, 31, 21, -5","Suprathreshold, recovery","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Recovery","Male",NA,25,31,21,-5
"928",2022-07-30,"4-32kHz_MIXdB_50ms_8s_1s",471,-0.0959692898272553,431,0.775,0.147,"28, 19, 16, 8","Suprathreshold, post-HL","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Post HHL","Male",NA,28,19,16,8
"929",2022-08-01,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",480,-0.0786948176583493,478,0.961,0.077,"NA, NA, NA, NA","Thresholding, tones, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,NA,NA,NA,NA
"930",2022-08-02,"4-32kHz_MIX5stepdB_50ms_8s_1s",478,-0.0825335892514395,345,0.78,0.25,"30, 35, 20, 6","Thresholding, tones, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Post HHL","Male",NA,30,35,20,6
"931",2022-08-03,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",476,-0.0863723608445297,446,0.958,0.045,"32, NA, NA, NA","Reaction time, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,32,NA,NA,NA
"932",2022-08-04,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_50dB",476,-0.0863723608445297,394,0.895,0.188,"33, 36, 42, 33","Reaction time, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Post HHL","Male",NA,33,36,42,33
"933",2022-08-05,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_PNK_30dB",476,-0.0863723608445297,402,0.961,0.149,"33, NA, NA, NA","Reaction time, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Post HHL","Male",NA,33,NA,NA,NA
"934",2022-08-06,"4-32kHz_MIXdB_50ms_8s_1s",475,-0.0882917466410749,341,0.804,0.287,"31, 41, 21, 12","Suprathreshold, post-HL","Green 3","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Post HHL","Male",NA,31,41,21,12
"935",2022-08-08,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",470,-0.0978886756238004,438,0.967,0.137,"NA, 31, NA, NA","Reaction time, WN, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,NA,31,NA,NA
"936",2022-08-09,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms_BG_WN_50dB",468,-0.101727447216891,396,0.871,0.178,"39, 38, 33, 33","Reaction time, WN, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","WN","50","Post HHL","Male",NA,39,38,33,33
"937",2022-08-10,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_30dB",465,-0.107485604606526,322,0.814,0.354,"46, 26, 28, 16","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Post HHL","Male",NA,46,26,28,16
"938",2022-08-11,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",464,-0.109404990403071,410,0.955,0.129,"41, 31, NA, NA","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,41,31,NA,NA
"939",2022-08-12,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_50dB",462,-0.113243761996161,314,0.872,0.358,"36, 46, 38, 31","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Post HHL","Male",NA,36,46,38,31
"940",2022-08-13,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_WN_50dB",457,-0.122840690978887,364,0.871,0.303,"27, 40, 37, 37","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","WN","50","Post HHL","Male",NA,27,40,37,37
"941",2022-08-16,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",493,-0.053742802303263,389,0.978,0.137,"33, NA, NA, NA","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,33,NA,NA,NA
"942",2022-08-17,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_50dB",483,-0.072936660268714,341,0.829,0.218,"35, 37, 36, 27","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Post HHL","Male",NA,35,37,36,27
"943",2022-08-18,"4-32kHz_MIX5stepdB_50ms_8s_1s_BG_PNK_30dB",474,-0.09021113243762,345,0.896,0.288,"25, 25, 17, 5","Thresholding, BG, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Post HHL","Male",NA,25,25,17,5
"944",2022-08-19,"BBN_30-90dB_50ms_8s_1s_TR100ms",474,-0.09021113243762,452,0.987,0.059,"NA","BBN reaction time, post-HL","Green 3","TTS Noise","BBN","30-90dB","50ms","NA","NA","Post HHL","Male",NA,NA,NA,NA,NA
"945",2022-08-20,"BBN_20-50dB_50ms_8s_1s_TR100ms",475,-0.0882917466410749,416,0.89,0.128,"22.733218873743034","Thresholding, BBN, post-HL","Green 3","TTS Noise","BBN","20-50dB","50ms","NA","NA","Post HHL","Male",23,NA,NA,NA,NA
"946",2022-08-22,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",481,-0.0767754318618042,456,0.966,0.074,"33, NA, NA, NA","Thresholding, tones, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,33,NA,NA,NA
"947",2022-08-23,"4-32kHz_MIX5stepdB_50ms_8s_1s",481,-0.0767754318618042,404,0.869,0.192,"NA, NA, 16, -1","Thresholding, tones, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Post HHL","Male",NA,NA,NA,16,-1
"948",2022-08-24,"4-32kHz_MIX5stepdB_50ms_8s_1s",476,-0.0863723608445297,363,0.815,0.312,"18, 22, 12, 7","Thresholding, tones, post-HL","Green 3","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Post HHL","Male",NA,18,22,12,7
"949",2022-08-25,"4-32kHz_30-90dB_50ms_8s_1s_TR100ms",478,-0.0825335892514395,475,0.958,0.154,"41, NA, NA, NA","Reaction time, BG, post-HL","Green 3","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Post HHL","Male",NA,41,NA,NA,NA
"950",2021-07-06,"BBN_30-90dB_300ms_4s",344,-0.252173913043478,301,1,0.133,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"951",2021-07-07,"BBN_10-70dB_300ms_4s",347,-0.245652173913043,388,0.815,0.137,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","10-70dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"952",2021-07-08,"BBN_15-45dB_300ms_4s",343,-0.254347826086956,399,0.803,0.183,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","15-45dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"953",2021-07-09,"BBN_15-45dB_300ms_4s",345,-0.25,403,0.827,0.142,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","15-45dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"954",2021-07-10,"BBN_30-90dB_300ms_4s",342,-0.256521739130435,359,1,0.13,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"955",2021-07-12,"16kHz_30-90dB_300ms_4s",355,-0.228260869565217,374,0.958,0.179,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"956",2021-07-13,"16kHz_30-90dB_300ms_4s",353,-0.232608695652174,324,0.987,0.175,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"957",2021-07-14,"16kHz_30-90dB_300ms_4s",346,-0.247826086956522,352,0.988,0.229,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"958",2021-07-15,"16kHz_30-90dB_300ms_4s",348,-0.243478260869565,388,0.996,0.128,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"959",2021-07-16,"16kHz_30-90dB_300ms_4s",350,-0.239130434782609,331,0.991,0.12,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"960",2021-07-17,"16kHz_10-70dB_300ms_4s",351,-0.23695652173913,378,0.864,0.195,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-70dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"961",2021-07-19,"16kHz_10-70dB_300ms_4s",349,-0.241304347826087,138,0.802,0.214,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-70dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"962",2021-07-20,"16kHz_10-40dB_300ms_4s",348,-0.243478260869565,384,0.784,0.252,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"963",2021-07-21,"16kHz_10-40dB_300ms_4s",351,-0.23695652173913,353,0.81,0.2,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"964",2021-07-22,"16kHz_10-40dB_300ms_4s_1s",347,-0.245652173913043,446,0.63,0.133,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"965",2021-07-23,"16kHz_10-40dB_300ms_4s_1.5s",339,-0.26304347826087,283,0.819,0.167,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"966",2021-07-24,"16kHz_10-40dB_300ms_4s_1.5s",337,-0.267391304347826,236,0.855,0.257,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"967",2021-07-26,"16kHz_10-40dB_300ms_4s_1s",336,-0.269565217391304,341,0.849,0.165,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"968",2021-07-27,"16kHz_10-40dB_300ms_4s_1s",334,-0.273913043478261,363,0.815,0.165,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"969",2021-07-28,"16kHz_10-40dB_300ms_4s",337,-0.267391304347826,305,0.887,0.304,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"970",2021-07-29,"16kHz_10-40dB_300ms_4s",332,-0.278260869565217,336,0.864,0.337,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"971",2021-07-30,"16kHz_10-40dB_300ms_4s",335,-0.271739130434783,380,0.853,0.202,NA,"Thresholidng, 16kHz","Green 4","TTS Noise","16kHz","10-40dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"972",2021-07-31,"8kHz_30-90dB_300ms_4s",336,-0.269565217391304,358,0.865,0.206,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"973",2021-08-02,"8kHz_30-90dB_300ms_4s",349,-0.241304347826087,270,0.905,0.173,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"974",2021-08-03,"8kHz_30-90dB_300ms_4s",346,-0.247826086956522,345,0.938,0.175,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"975",2021-08-04,"8kHz_30-90dB_300ms_4s",342,-0.256521739130435,358,0.925,0.245,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"976",2021-08-05,"8kHz_30-90dB_300ms_4s_1.5s",345,-0.25,392,0.92,0.094,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"977",2021-08-06,"8kHz_30-90dB_300ms_4s_1.5s",346,-0.247826086956522,360,0.944,0.176,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"978",2021-08-09,"8kHz_30-90dB_300ms_4s_1s",380,-0.173913043478261,95,0.955,0.071,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"979",2021-08-10,"8kHz_30-90dB_300ms_4s_1s",373,-0.189130434782609,329,0.909,0.071,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"980",2021-08-11,"8kHz_20-50dB_300ms_4s_1s",370,-0.195652173913043,326,0.811,0.173,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","20-50dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"981",2021-08-13,"8kHz_20-50dB_300ms_4s_1s",365,-0.206521739130435,203,0.799,0.11,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","20-50dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"982",2021-08-14,"8kHz_20-50dB_300ms_4s_1.5s",372,-0.191304347826087,326,0.782,0.144,NA,"Thresholding, 8kHz","Green 4","TTS Noise","8kHz","20-50dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"983",2021-09-15,"BBN_30-90dB_300ms_4s",398,-0.134782608695652,288,1,0.209,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
"984",2021-09-16,"BBN_30-90dB_300ms_4s",402,-0.126086956521739,318,1,0.218,NA,"Thresholding, BBN","Green 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Male",NA,NA,NA,NA,NA
